year, month, day, hour, period, time, team, type, player, assist
16,1,24,7, null, null, newlowell,goal, null, null
16,1,24,7, null, null, herbtown,goal, null, null
16,1,24,7, null, null, herbtown,goal, null, null
16,1,24,7, null, null, herbtown,goal, null, null
16,1,24,7, null, null, herbtown,goal, null, null
16,1,24,7, null, null, herbtown,goal, null, null
16,1,24,7, null, null, herbtown,goal, null, null
16,1,24,8, null, null, belarus,goal, null, null
16,1,24,8, null, null, belarus,goal, null, null
16,1,24,8, null, null, belarus,goal, null, null
16,1,24,8, null, null, belarus,goal, null, null
16,1,24,8, null, null, belarus,goal, null, null
16,1,24,8, null, null, stayner,goal, null, null
16,1,24,9, null, null, coatscreek,goal, null, null
16,1,24,9, null, null, coatscreek,goal, null, null
16,1,24,9, null, null, coatscreek,goal, null, null
16,1,24,9, null, null, cashtown,goal, null, null
16,1,24,9, null, null, cashtown,goal, null, null
16,1,24,9, null, null, cashtown,goal, null, null
16,1,3,7, null, null, newlowell,goal, null, null
16,1,3,7, null, null, newlowell,goal, null, null
16,1,3,7, null, null, newlowell,goal, null, null
16,1,3,7, null, null, newlowell,goal, null, null
16,1,3,7, null, null, stayner,goal, null, null
16,1,3,7, null, null, stayner,goal, null, null
16,1,3,8, null, null, belarus,goal, null, null
16,1,3,8, null, null, belarus,goal, null, null
16,1,3,8, null, null, belarus,goal, null, null
16,1,3,8, null, null, belarus,goal, null, null
16,1,3,8, null, null, belarus,goal, null, null
16,1,3,8, null, null, belarus,goal, null, null
16,1,3,8, null, null, cashtown,goal, null, null
16,1,3,8, null, null, cashtown,goal, null, null
16,1,3,8, null, null, cashtown,goal, null, null
16,1,3,8, null, null, cashtown,goal, null, null
16,1,3,9, null, null, coatscreek,goal, null, null
16,1,3,9, null, null, coatscreek,goal, null, null
16,1,3,9, null, null, coatscreek,goal, null, null
16,1,3,9, null, null, coatscreek,goal, null, null
16,1,3,9, null, null, herbtown,goal, null, null
16,1,31,7, null, null, newlowell,goal, null, null
16,1,31,7, null, null, newlowell,goal, null, null
16,1,31,7, null, null, stayner,goal, null, null
16,1,31,7, null, null, stayner,goal, null, null
16,1,31,7, null, null, stayner,goal, null, null
16,1,31,7, null, null, stayner,goal, null, null
16,1,31,8, null, null, coatscreek,goal, null, null
16,1,31,8, null, null, coatscreek,goal, null, null
16,1,31,8, null, null, herbtown,goal, null, null
16,1,31,8, null, null, herbtown,goal, null, null
16,1,31,8, null, null, herbtown,goal, null, null
16,1,31,8, null, null, herbtown,goal, null, null
16,1,31,9, null, null, belarus,goal, null, null
16,1,31,9, null, null, belarus,goal, null, null
16,1,31,9, null, null, belarus,goal, null, null
16,1,31,9, null, null, cashtown,goal, null, null
16,2,14,7, null, null, newlowell,goal, null, null
16,2,14,7, null, null, newlowell,goal, null, null
16,2,14,7, null, null, newlowell,goal, null, null
16,2,14,7, null, null, newlowell,goal, null, null
16,2,14,7, null, null, newlowell,goal, null, null
16,2,14,7, null, null, newlowell,goal, null, null
16,2,14,7, null, null, newlowell,goal, null, null
16,2,14,7, null, null, newlowell,goal, null, null
16,2,14,7, null, null, newlowell,goal, null, null
16,2,14,7, null, null, newlowell,goal, null, null
16,2,14,7, null, null, newlowell,goal, null, null
16,2,14,7, null, null, cashtown,goal, null, null
16,2,14,8, null, null, coatscreek,goal, null, null
16,2,14,8, null, null, coatscreek,goal, null, null
16,2,14,8, null, null, stayner,goal, null, null
16,2,14,8, null, null, stayner,goal, null, null
16,2,14,8, null, null, stayner,goal, null, null
16,2,14,9, null, null, herbtown,goal, null, null
16,2,14,9, null, null, herbtown,goal, null, null
16,2,14,9, null, null, stayner,goal, null, null
16,2,14,9, null, null, stayner,goal, null, null
16,2,14,9, null, null, stayner,goal, null, null
16,2,14,9, null, null, stayner,goal, null, null
16,2,14,9, null, null, stayner,goal, null, null
16,2,14,9, null, null, stayner,goal, null, null
16,2,14,9, null, null, stayner,goal, null, null
16,2,14,9, null, null, stayner,goal, null, null
16,2,21,7, null, null, newlowell,goal, null, null
16,2,21,7, null, null, newlowell,goal, null, null
16,2,21,7, null, null, newlowell,goal, null, null
16,2,21,7, null, null, newlowell,goal, null, null
16,2,21,7, null, null, newlowell,goal, null, null
16,2,21,7, null, null, newlowell,goal, null, null
16,2,21,7, null, null, belarus,goal, null, null
16,2,21,7, null, null, belarus,goal, null, null
16,2,21,8, null, null, coatscreek,goal, null, null
16,2,21,8, null, null, coatscreek,goal, null, null
16,2,21,8, null, null, coatscreek,goal, null, null
16,2,21,8, null, null, coatscreek,goal, null, null
16,2,21,8, null, null, coatscreek,goal, null, null
16,2,21,8, null, null, stayner,goal, null, null
16,2,21,8, null, null, stayner,goal, null, null
16,2,21,8, null, null, stayner,goal, null, null
16,2,21,9, null, null, herbtown,goal, null, null
16,2,21,9, null, null, herbtown,goal, null, null
16,2,21,9, null, null, herbtown,goal, null, null
16,2,21,9, null, null, herbtown,goal, null, null
16,2,21,9, null, null, cashtown,goal, null, null
16,2,21,9, null, null, cashtown,goal, null, null
16,2,21,9, null, null, cashtown,goal, null, null
16,2,21,9, null, null, cashtown,goal, null, null
16,2,21,9, null, null, cashtown,goal, null, null
16,2,28,7, null, null, newlowell,goal, null, null
16,2,28,7, null, null, newlowell,goal, null, null
16,2,28,7, null, null, newlowell,goal, null, null
16,2,28,7, null, null, herbtown,goal, null, null
16,2,28,8, null, null, coatscreek,goal, null, null
16,2,28,8, null, null, coatscreek,goal, null, null
16,2,28,8, null, null, coatscreek,goal, null, null
16,2,28,8, null, null, coatscreek,goal, null, null
16,2,28,8, null, null, cashtown,goal, null, null
16,2,28,8, null, null, cashtown,goal, null, null
16,2,28,8, null, null, cashtown,goal, null, null
16,2,28,9, null, null, belarus,goal, null, null
16,2,28,9, null, null, stayner,goal, null, null
16,3,13,7, null, null, newlowell,goal, null, null
16,3,13,7, null, null, newlowell,goal, null, null
16,3,13,7, null, null, newlowell,goal, null, null
16,3,13,7, null, null, newlowell,goal, null, null
16,3,13,7, null, null, newlowell,goal, null, null
16,3,13,7, null, null, newlowell,goal, null, null
16,3,13,7, null, null, newlowell,goal, null, null
16,3,13,7, null, null, newlowell,goal, null, null
16,3,13,7, null, null, newlowell,goal, null, null
16,3,13,7, null, null, newlowell,goal, null, null
16,3,13,7, null, null, herbtown,goal, null, null
16,3,13,7, null, null, herbtown,goal, null, null
16,3,13,7, null, null, herbtown,goal, null, null
16,3,13,7, null, null, herbtown,goal, null, null
16,3,13,7, null, null, herbtown,goal, null, null
16,3,13,7, null, null, herbtown,goal, null, null
16,3,13,7, null, null, herbtown,goal, null, null
16,3,13,8, null, null, stayner,null, null, null
16,3,13,8, null, null, belarus,goal, null, null
16,3,13,8, null, null, belarus,goal, null, null
16,3,13,8, null, null, belarus,goal, null, null
16,3,13,8, null, null, belarus,goal, null, null
16,3,13,8, null, null, belarus,goal, null, null
16,3,13,8, null, null, belarus,goal, null, null
16,3,13,9, null, null, ,null, null, null
16,3,13,9, null, null, ,null, null, null
16,3,20,7, null, null, newlowell,goal, null, null
16,3,20,7, null, null, newlowell,goal, null, null
16,3,20,7, null, null, newlowell,goal, null, null
16,3,20,7, null, null, newlowell,goal, null, null
16,3,20,7, null, null, newlowell,goal, null, null
16,3,20,7, null, null, newlowell,goal, null, null
16,3,20,7, null, null, newlowell,goal, null, null
16,3,20,7, null, null, newlowell,goal, null, null
16,3,20,7, null, null, newlowell,goal, null, null
16,3,20,7, null, null, belarus,goal, null, null
16,3,20,7, null, null, belarus,goal, null, null
16,3,20,7, null, null, belarus,goal, null, null
16,3,20,7, null, null, belarus,goal, null, null
16,3,20,7, null, null, belarus,goal, null, null
16,3,20,8, null, null, ,null, null, null
16,3,20,8, null, null, ,null, null, null
16,3,20,9, null, null, ,null, null, null
16,3,20,9, null, null, ,null, null, null
16,3,6,7, null, null, newlowell,goal, null, null
16,3,6,7, null, null, newlowell,goal, null, null
16,3,6,7, null, null, newlowell,goal, null, null
16,3,6,7, null, null, newlowell,goal, null, null
16,3,6,7, null, null, newlowell,goal, null, null
16,3,6,7, null, null, newlowell,goal, null, null
16,3,6,7, null, null, newlowell,goal, null, null
16,3,6,7, null, null, coatscreek,goal, null, null
16,3,6,8, null, null, herbtown,goal, null, null
16,3,6,8, null, null, herbtown,goal, null, null
16,3,6,8, null, null, herbtown,goal, null, null
16,3,6,8, null, null, herbtown,goal, null, null
16,3,6,8, null, null, herbtown,goal, null, null
16,3,6,8, null, null, herbtown,goal, null, null
16,3,6,8, null, null, herbtown,goal, null, null
16,3,6,8, null, null, belarus,goal, null, null
16,3,6,8, null, null, belarus,goal, null, null
16,3,6,8, null, null, belarus,goal, null, null
16,3,6,9, null, null, cashtown,goal, null, null
16,3,6,9, null, null, cashtown,goal, null, null
16,3,6,9, null, null, cashtown,goal, null, null
16,3,6,9, null, null, cashtown,goal, null, null
16,3,6,9, null, null, cashtown,goal, null, null
16,3,6,9, null, null, stayner,goal, null, null
16,3,6,9, null, null, stayner,goal, null, null
16,3,6,9, null, null, stayner,goal, null, null
16,10,16,7, null, null, newlowell,goal, null, null
16,10,16,7, null, null, newlowell,goal, null, null
16,10,16,7, null, null, coatscreek,goal, null, null
16,10,16,7, null, null, coatscreek,goal, null, null
16,10,16,7, null, null, coatscreek,goal, null, null
16,10,16,7, null, null, coatscreek,goal, null, null
16,10,16,8, null, null, herbtown,goal, null, null
16,10,16,8, null, null, herbtown,goal, null, null
16,10,16,8, null, null, herbtown,goal, null, null
16,10,16,8, null, null, belarus,goal, null, null
16,10,16,8, null, null, belarus,goal, null, null
16,10,16,8, null, null, belarus,goal, null, null
16,10,16,8, null, null, belarus,goal, null, null
16,10,16,8, null, null, belarus,goal, null, null
16,10,16,8, null, null, belarus,goal, null, null
16,10,16,8, null, null, belarus,goal, null, null
16,10,16,9, null, null, stayner,goal, null, null
16,10,16,9, null, null, stayner,goal, null, null
16,10,16,9, null, null, cashtown,goal, null, null
16,10,16,9, null, null, cashtown,goal, null, null
16,10,16,9, null, null, cashtown,goal, null, null
16,10,16,9, null, null, cashtown,goal, null, null
16,10,16,9, null, null, cashtown,goal, null, null
16,10,23,7, null, null, belarus,goal, null, null
16,10,23,7, null, null, belarus,goal, null, null
16,10,23,7, null, null, cashtown,goal, null, null
16,10,23,7, null, null, cashtown,goal, null, null
16,10,23,7, null, null, cashtown,goal, null, null
16,10,23,7, null, null, cashtown,goal, null, null
16,10,23,7, null, null, cashtown,goal, null, null
16,10,23,8, null, null, newlowell,goal, null, null
16,10,23,8, null, null, newlowell,goal, null, null
16,10,23,8, null, null, newlowell,goal, null, null
16,10,23,8, null, null, newlowell,goal, null, null
16,10,23,8, null, null, newlowell,goal, null, null
16,10,23,8, null, null, newlowell,goal, null, null
16,10,23,8, null, null, herbtown,goal, null, null
16,10,23,8, null, null, herbtown,goal, null, null
16,10,23,9, null, null, coatscreek,goal, null, null
16,10,23,9, null, null, coatscreek,goal, null, null
16,10,23,9, null, null, coatscreek,goal, null, null
16,10,23,9, null, null, coatscreek,goal, null, null
16,10,23,9, null, null, coatscreek,goal, null, null
16,10,23,9, null, null, stayner,goal, null, null
16,10,23,9, null, null, stayner,goal, null, null
16,10,23,9, null, null, stayner,goal, null, null
16,10,23,9, null, null, stayner,goal, null, null
16,10,30,7, null, null, coatscreek,goal, null, null
16,10,30,7, null, null, coatscreek,goal, null, null
16,10,30,7, null, null, coatscreek,goal, null, null
16,10,30,7, null, null, coatscreek,goal, null, null
16,10,30,7, null, null, coatscreek,goal, null, null
16,10,30,7, null, null, coatscreek,goal, null, null
16,10,30,7, null, null, coatscreek,goal, null, null
16,10,30,7, null, null, cashtown,goal, null, null
16,10,30,7, null, null, cashtown,goal, null, null
16,10,30,7, null, null, cashtown,goal, null, null
16,10,30,7, null, null, cashtown,goal, null, null
16,10,30,8, null, null, herbtown,goal, null, null
16,10,30,8, null, null, herbtown,goal, null, null
16,10,30,8, null, null, herbtown,goal, null, null
16,10,30,8, null, null, herbtown,goal, null, null
16,10,30,8, null, null, herbtown,goal, null, null
16,10,30,8, null, null, stayner,goal, null, null
16,10,30,8, null, null, stayner,goal, null, null
16,10,30,8, null, null, stayner,goal, null, null
16,10,30,8, null, null, stayner,goal, null, null
16,10,30,8, null, null, stayner,goal, null, null
16,10,30,9, null, null, newlowell,goal, null, null
16,10,30,9, null, null, newlowell,goal, null, null
16,10,30,9, null, null, newlowell,goal, null, null
16,10,30,9, null, null, belarus,goal, null, null
16,10,30,9, null, null, belarus,goal, null, null
16,10,30,9, null, null, belarus,goal, null, null
16,10,30,9, null, null, belarus,goal, null, null
16,11,13,7, null, null, belarus,goal, null, null
16,11,13,7, null, null, stayner,goal, null, null
16,11,13,7, null, null, stayner,goal, null, null
16,11,13,7, null, null, stayner,goal, null, null
16,11,13,7, null, null, stayner,goal, null, null
16,11,13,7, null, null, stayner,goal, null, null
16,11,13,7, null, null, stayner,goal, null, null
16,11,13,8, null, null, newlowell,goal, null, null
16,11,13,8, null, null, newlowell,goal, null, null
16,11,13,8, null, null, newlowell,goal, null, null
16,11,13,8, null, null, cashtown,goal, null, null
16,11,13,8, null, null, cashtown,goal, null, null
16,11,13,8, null, null, cashtown,goal, null, null
16,11,13,8, null, null, cashtown,goal, null, null
16,11,13,9, null, null, coatscreek,goal, null, null
16,11,13,9, null, null, coatscreek,goal, null, null
16,11,13,9, null, null, coatscreek,goal, null, null
16,11,13,9, null, null, coatscreek,goal, null, null
16,11,13,9, null, null, coatscreek,goal, null, null
16,11,13,9, null, null, coatscreek,goal, null, null
16,11,13,9, null, null, herbtown,goal, null, null
16,11,20,7, null, null, herbtown,goal, null, null
16,11,20,7, null, null, herbtown,goal, null, null
16,11,20,7, null, null, herbtown,goal, null, null
16,11,20,7, null, null, herbtown,goal, null, null
16,11,20,7, null, null, herbtown,goal, null, null
16,11,20,7, null, null, herbtown,goal, null, null
16,11,20,7, null, null, belarus,goal, null, null
16,11,20,7, null, null, belarus,goal, null, null
16,11,20,7, null, null, belarus,goal, null, null
16,11,20,8, null, null, stayner,goal, null, null
16,11,20,8, null, null, stayner,goal, null, null
16,11,20,8, null, null, stayner,goal, null, null
16,11,20,8, null, null, cashtown,goal, null, null
16,11,20,8, null, null, cashtown,goal, null, null
16,11,20,8, null, null, cashtown,goal, null, null
16,11,20,8, null, null, cashtown,goal, null, null
16,11,20,8, null, null, cashtown,goal, null, null
16,11,20,9, null, null, newlowell,goal, null, null
16,11,20,9, null, null, newlowell,goal, null, null
16,11,20,9, null, null, newlowell,goal, null, null
16,11,20,9, null, null, coatscreek,goal, null, null
16,11,20,9, null, null, coatscreek,goal, null, null
16,11,20,9, null, null, coatscreek,goal, null, null
16,11,20,9, null, null, coatscreek,goal, null, null
16,11,20,9, null, null, coatscreek,goal, null, null
16,11,20,9, null, null, coatscreek,goal, null, null
16,11,20,9, null, null, coatscreek,goal, null, null
16,11,20,9, null, null, coatscreek,goal, null, null
16,11,27,7, null, null, newlowell,goal, null, null
16,11,27,7, null, null, newlowell,goal, null, null
16,11,27,7, null, null, newlowell,goal, null, null
16,11,27,7, null, null, newlowell,goal, null, null
16,11,27,7, null, null, newlowell,goal, null, null
16,11,27,7, null, null, herbtown,goal, null, null
16,11,27,7, null, null, herbtown,goal, null, null
16,11,27,7, null, null, herbtown,goal, null, null
16,11,27,7, null, null, herbtown,goal, null, null
16,11,27,7, null, null, herbtown,goal, null, null
16,11,27,8, null, null, coatscreek,goal, null, null
16,11,27,8, null, null, coatscreek,goal, null, null
16,11,27,8, null, null, coatscreek,goal, null, null
16,11,27,8, null, null, coatscreek,goal, null, null
16,11,27,8, null, null, coatscreek,goal, null, null
16,11,27,8, null, null, coatscreek,goal, null, null
16,11,27,8, null, null, stayner,goal, null, null
16,11,27,8, null, null, stayner,goal, null, null
16,11,27,8, null, null, stayner,goal, null, null
16,11,27,9, null, null, belarus,goal, null, null
16,11,27,9, null, null, belarus,goal, null, null
16,11,27,9, null, null, belarus,goal, null, null
16,11,27,9, null, null, belarus,goal, null, null
16,11,27,9, null, null, belarus,goal, null, null
16,11,27,9, null, null, belarus,goal, null, null
16,11,27,9, null, null, belarus,goal, null, null
16,11,27,9, null, null, belarus,goal, null, null
16,11,27,9, null, null, cashtown,goal, null, null
16,11,27,9, null, null, cashtown,goal, null, null
16,11,27,9, null, null, cashtown,goal, null, null
16,11,27,9, null, null, cashtown,goal, null, null
16,11,6,7, null, null, newlowell,goal, null, null
16,11,6,7, null, null, newlowell,goal, null, null
16,11,6,7, null, null, newlowell,goal, null, null
16,11,6,7, null, null, newlowell,goal, null, null
16,11,6,7, null, null, newlowell,goal, null, null
16,11,6,7, null, null, stayner,goal, null, null
16,11,6,7, null, null, stayner,goal, null, null
16,11,6,7, null, null, stayner,goal, null, null
16,11,6,8, null, null, coatscreek,goal, null, null
16,11,6,8, null, null, coatscreek,goal, null, null
16,11,6,8, null, null, coatscreek,goal, null, null
16,11,6,8, null, null, coatscreek,goal, null, null
16,11,6,8, null, null, coatscreek,goal, null, null
16,11,6,8, null, null, belarus,goal, null, null
16,11,6,8, null, null, belarus,goal, null, null
16,11,6,8, null, null, belarus,goal, null, null
16,11,6,8, null, null, belarus,goal, null, null
16,11,6,9, null, null, herbtown,goal, null, null
16,11,6,9, null, null, herbtown,goal, null, null
16,11,6,9, null, null, herbtown,goal, null, null
16,11,6,9, null, null, herbtown,goal, null, null
16,11,6,9, null, null, cashtown,goal, null, null
16,11,6,9, null, null, cashtown,goal, null, null
16,11,6,9, null, null, cashtown,goal, null, null
16,11,6,9, null, null, cashtown,goal, null, null
16,12,11,7, null, null, coatscreek,goal, null, null
16,12,11,7, null, null, coatscreek,goal, null, null
16,12,11,7, null, null, coatscreek,goal, null, null
16,12,11,7, null, null, coatscreek,goal, null, null
16,12,11,7, null, null, coatscreek,goal, null, null
16,12,11,7, null, null, coatscreek,goal, null, null
16,12,11,7, null, null, belarus,goal, null, null
16,12,11,8, null, null, herbtown,goal, null, null
16,12,11,8, null, null, herbtown,goal, null, null
16,12,11,8, null, null, herbtown,goal, null, null
16,12,11,8, null, null, herbtown,goal, null, null
16,12,11,8, null, null, herbtown,goal, null, null
16,12,11,8, null, null, herbtown,goal, null, null
16,12,11,8, null, null, herbtown,goal, null, null
16,12,11,8, null, null, cashtown,goal, null, null
16,12,11,8, null, null, cashtown,goal, null, null
16,12,11,8, null, null, cashtown,goal, null, null
16,12,11,8, null, null, cashtown,goal, null, null
16,12,11,8, null, null, cashtown,goal, null, null
16,12,11,8, null, null, cashtown,goal, null, null
16,12,11,8, null, null, cashtown,goal, null, null
16,12,11,9, null, null, newlowell,goal, null, null
16,12,11,9, null, null, newlowell,goal, null, null
16,12,11,9, null, null, newlowell,goal, null, null
16,12,11,9, null, null, newlowell,goal, null, null
16,12,11,9, null, null, newlowell,goal, null, null
16,12,11,9, null, null, newlowell,goal, null, null
16,12,11,9, null, null, stayner,goal, null, null
16,12,11,9, null, null, stayner,goal, null, null
16,12,11,9, null, null, stayner,goal, null, null
16,12,18,7, null, null, newlowell,goal, null, null
16,12,18,7, null, null, newlowell,goal, null, null
16,12,18,7, null, null, newlowell,goal, null, null
16,12,18,7, null, null, newlowell,goal, null, null
16,12,18,7, null, null, newlowell,goal, null, null
16,12,18,7, null, null, cashtown,goal, null, null
16,12,18,7, null, null, cashtown,goal, null, null
16,12,18,7, null, null, cashtown,goal, null, null
16,12,18,8, null, null, coatscreek,goal, null, null
16,12,18,8, null, null, coatscreek,goal, null, null
16,12,18,8, null, null, coatscreek,goal, null, null
16,12,18,8, null, null, coatscreek,goal, null, null
16,12,18,8, null, null, coatscreek,goal, null, null
16,12,18,8, null, null, coatscreek,goal, null, null
16,12,18,8, null, null, herbtown,goal, null, null
16,12,18,8, null, null, herbtown,goal, null, null
16,12,18,8, null, null, herbtown,goal, null, null
16,12,18,9, null, null, belarus,goal, null, null
16,12,18,9, null, null, belarus,goal, null, null
16,12,18,9, null, null, belarus,goal, null, null
16,12,18,9, null, null, stayner,goal, null, null
16,12,18,9, null, null, stayner,goal, null, null
16,12,18,9, null, null, stayner,goal, null, null
16,12,30,7, null, null, stayner,goal, null, null
16,12,30,7, null, null, stayner,goal, null, null
16,12,30,7, null, null, stayner,goal, null, null
16,12,30,7, null, null, stayner,goal, null, null
16,12,30,7, null, null, stayner,goal, null, null
16,12,30,7, null, null, cashtown,goal, null, null
16,12,30,7, null, null, cashtown,goal, null, null
16,12,30,7, null, null, cashtown,goal, null, null
16,12,30,8, null, null, newlowell,goal, null, null
16,12,30,8, null, null, newlowell,goal, null, null
16,12,30,8, null, null, coatscreek,goal, null, null
16,12,30,8, null, null, coatscreek,goal, null, null
16,12,30,8, null, null, coatscreek,goal, null, null
16,12,30,8, null, null, coatscreek,goal, null, null
16,12,30,9, null, null, herbtown,goal, null, null
16,12,30,9, null, null, herbtown,goal, null, null
16,12,30,9, null, null, herbtown,goal, null, null
16,12,30,9, null, null, herbtown,goal, null, null
16,12,30,9, null, null, belarus,goal, null, null
16,12,30,9, null, null, belarus,goal, null, null
16,12,4,7, null, null, herbtown,goal, null, null
16,12,4,7, null, null, herbtown,goal, null, null
16,12,4,7, null, null, herbtown,goal, null, null
16,12,4,7, null, null, herbtown,goal, null, null
16,12,4,7, null, null, herbtown,goal, null, null
16,12,4,7, null, null, herbtown,goal, null, null
16,12,4,7, null, null, herbtown,goal, null, null
16,12,4,7, null, null, herbtown,goal, null, null
16,12,4,7, null, null, stayner,goal, null, null
16,12,4,7, null, null, stayner,goal, null, null
16,12,4,7, null, null, stayner,goal, null, null
16,12,4,8, null, null, newlowell,goal, null, null
16,12,4,8, null, null, newlowell,goal, null, null
16,12,4,8, null, null, newlowell,goal, null, null
16,12,4,8, null, null, newlowell,goal, null, null
16,12,4,8, null, null, newlowell,goal, null, null
16,12,4,8, null, null, newlowell,goal, null, null
16,12,4,8, null, null, belarus,goal, null, null
16,12,4,8, null, null, belarus,goal, null, null
16,12,4,8, null, null, belarus,goal, null, null
16,12,4,8, null, null, belarus,goal, null, null
16,12,4,8, null, null, belarus,goal, null, null
16,12,4,9, null, null, coatscreek,goal, null, null
16,12,4,9, null, null, coatscreek,goal, null, null
16,12,4,9, null, null, coatscreek,goal, null, null
16,12,4,9, null, null, coatscreek,goal, null, null
16,12,4,9, null, null, cashtown,goal, null, null
16,12,4,9, null, null, cashtown,goal, null, null
16,12,4,9, null, null, cashtown,goal, null, null
17,1,15,7, null, null, newlowell,goal, null, null
17,1,15,7, null, null, newlowell,goal, null, null
17,1,15,7, null, null, newlowell,goal, null, null
17,1,15,7, null, null, newlowell,goal, null, null
17,1,15,7, null, null, belarus,goal, null, null
17,1,15,7, null, null, belarus,goal, null, null
17,1,15,7, null, null, belarus,goal, null, null
17,1,15,8, null, null, coatscreek,goal, null, null
17,1,15,8, null, null, coatscreek,goal, null, null
17,1,15,8, null, null, coatscreek,goal, null, null
17,1,15,8, null, null, coatscreek,goal, null, null
17,1,15,8, null, null, coatscreek,goal, null, null
17,1,15,8, null, null, coatscreek,goal, null, null
17,1,15,8, null, null, coatscreek,goal, null, null
17,1,15,8, null, null, coatscreek,goal, null, null
17,1,15,8, null, null, coatscreek,goal, null, null
17,1,15,8, null, null, coatscreek,goal, null, null
17,1,15,8, null, null, cashtown,goal, null, null
17,1,15,8, null, null, cashtown,goal, null, null
17,1,15,8, null, null, cashtown,goal, null, null
17,1,15,9, null, null, herbtown,goal, null, null
17,1,15,9, null, null, herbtown,goal, null, null
17,1,15,9, null, null, herbtown,goal, null, null
17,1,15,9, null, null, stayner,goal, null, null
17,1,15,9, null, null, stayner,goal, null, null
17,1,15,9, null, null, stayner,goal, null, null
17,1,15,9, null, null, stayner,goal, null, null
17,1,15,9, null, null, stayner,goal, null, null
17,1,15,9, null, null, stayner,goal, null, null
17,1,15,9, null, null, stayner,goal, null, null
17,1,22,7, null, null, herbtown,goal, null, null
17,1,22,7, null, null, herbtown,goal, null, null
17,1,22,7, null, null, herbtown,goal, null, null
17,1,22,7, null, null, herbtown,goal, null, null
17,1,22,7, null, null, herbtown,goal, null, null
17,1,22,7, null, null, herbtown,goal, null, null
17,1,22,7, null, null, herbtown,goal, null, null
17,1,22,7, null, null, herbtown,goal, null, null
17,1,22,7, null, null, cashtown,goal, null, null
17,1,22,7, null, null, cashtown,goal, null, null
17,1,22,7, null, null, cashtown,goal, null, null
17,1,22,8, null, null, newlowell,goal, null, null
17,1,22,8, null, null, newlowell,goal, null, null
17,1,22,8, null, null, newlowell,goal, null, null
17,1,22,8, null, null, newlowell,goal, null, null
17,1,22,8, null, null, newlowell,goal, null, null
17,1,22,8, null, null, newlowell,goal, null, null
17,1,22,8, null, null, newlowell,goal, null, null
17,1,22,8, null, null, newlowell,goal, null, null
17,1,22,8, null, null, newlowell,goal, null, null
17,1,22,8, null, null, stayner,goal, null, null
17,1,22,8, null, null, stayner,goal, null, null
17,1,22,8, null, null, stayner,goal, null, null
17,1,22,9, null, null, coatscreek,goal, null, null
17,1,22,9, null, null, coatscreek,goal, null, null
17,1,22,9, null, null, coatscreek,goal, null, null
17,1,22,9, null, null, coatscreek,goal, null, null
17,1,22,9, null, null, coatscreek,goal, null, null
17,1,22,9, null, null, coatscreek,goal, null, null
17,1,22,9, null, null, belarus,goal, null, null
17,1,22,9, null, null, belarus,goal, null, null
17,1,22,9, null, null, belarus,goal, null, null
17,1,22,9, null, null, belarus,goal, null, null
17,1,8,7, null, null, coatscreek,goal, null, null
17,1,8,7, null, null, coatscreek,goal, null, null
17,1,8,7, null, null, stayner,goal, null, null
17,1,8,7, null, null, stayner,goal, null, null
17,1,8,8, null, null, belarus,goal, null, null
17,1,8,8, null, null, belarus,goal, null, null
17,1,8,8, null, null, belarus,goal, null, null
17,1,8,8, null, null, belarus,goal, null, null
17,1,8,8, null, null, cashtown,goal, null, null
17,1,8,8, null, null, cashtown,goal, null, null
17,1,8,9, null, null, newlowell,goal, null, null
17,1,8,9, null, null, newlowell,goal, null, null
17,1,8,9, null, null, newlowell,goal, null, null
17,1,8,9, null, null, newlowell,goal, null, null
17,1,8,9, null, null, newlowell,goal, null, null
17,1,8,9, null, null, newlowell,goal, null, null
17,1,8,9, null, null, herbtown,goal, null, null
17,1,8,9, null, null, herbtown,goal, null, null
17,1,8,9, null, null, herbtown,goal, null, null
17,1,8,9, null, null, herbtown,goal, null, null
17,2,12,7, null, null, coatscreek,goal, null, null
17,2,12,7, null, null, herbtown,goal, null, null
17,2,12,7, null, null, herbtown,goal, null, null
17,2,12,7, null, null, herbtown,goal, null, null
17,2,12,8, null, null, belarus,goal, null, null
17,2,12,8, null, null, belarus,goal, null, null
17,2,12,8, null, null, belarus,goal, null, null
17,2,12,8, null, null, belarus,goal, null, null
17,2,12,8, null, null, belarus,goal, null, null
17,2,12,8, null, null, belarus,goal, null, null
17,2,12,8, null, null, belarus,goal, null, null
17,2,12,8, null, null, stayner,goal, null, null
17,2,12,8, null, null, stayner,goal, null, null
17,2,12,8, null, null, stayner,goal, null, null
17,2,12,8, null, null, stayner,goal, null, null
17,2,12,8, null, null, stayner,goal, null, null
17,2,12,8, null, null, stayner,goal, null, null
17,2,12,8, null, null, stayner,goal, null, null
17,2,12,9, null, null, newlowell,goal, null, null
17,2,12,9, null, null, newlowell,goal, null, null
17,2,12,9, null, null, newlowell,goal, null, null
17,2,12,9, null, null, cashtown,goal, null, null
17,2,12,9, null, null, cashtown,goal, null, null
17,2,12,9, null, null, cashtown,goal, null, null
17,2,12,9, null, null, cashtown,goal, null, null
17,2,12,9, null, null, cashtown,goal, null, null
17,2,19,7, null, null, newlowell,goal, null, null
17,2,19,7, null, null, newlowell,goal, null, null
17,2,19,7, null, null, newlowell,goal, null, null
17,2,19,7, null, null, newlowell,goal, null, null
